kinase_i,kinase_j,PairCTS
EPHA4,LMTK2,0.39225750391901026
EPHA4,LMTK3,0.3933950772056799
EPHA5,EPHA6,0.2830723053891956
EPHA5,EPHA7,0.3046891699744955
EPHA5,EPHA8,0.31777055520443775
EPHA5,EPHA10,0.2663518837157933
EPHA5,EPHB1,0.32384912593644105
EPHA5,EPHB2,0.3112768438803641
EPHA5,EPHB3,0.4412447270154761
EPHA5,EPHB4,0.4297227536574012
EPHA5,EPHB6,0.4207249969561439
EPHA5,ROS1,0.46600524391835885
EPHA5,RYK,0.4459124831065916
EPHA5,PTK7,0.42883554925463946
EPHA5,SRC,0.4910049360292566
EPHA5,YES1,0.4744206250624302
EPHA5,FYN,0.4768658545853613
EPHA5,LYN,0.46618329811287346
EPHA5,LCK,0.4533890683423661
EPHA5,HCK,0.4537979758702076
EPHA5,BLK,0.397998595228808
EPHA5,FGR,0.44960745862486023
EPHA5,FRK,0.4153823990869654
EPHA5,PTK6,0.43774308356475033
EPHA5,SRMS,0.4052747169869291
EPHA5,PTK2,0.5354441516240585
EPHA5,PTK2B,0.42253570068794877
EPHA5,JAK1,0.4424640853405988
EPHA5,JAK2,0.4590630526384526
EPHA5,JAK3,0.4436810062261397
EPHA5,TYK2,0.42263107995323196
EPHA5,ABL1,0.47488111883940204
EPHA5,ABL2,0.4132757555948805
EPHA5,ZAP70,0.41825500776523783
EPHA5,SYK,0.4779679621741289
EPHA5,BTK,0.4366588934997087
EPHA5,ITK,0.42022167410652
EPHA5,TEC,0.4449276804557274
EPHA5,BMX,0.4147182269602779
EPHA5,TXK,0.4455769024963264
EPHA5,TNK1,0.4600452971368921
EPHA5,TNK2,0.40453327438193165
EPHA5,CSK,0.46303906305879194
EPHA5,MATK,0.3949904916523486
EPHA5,FER,0.4173780859799921
EPHA5,FES,0.43335851500900047
EPHA5,LMTK2,0.4566946158148198
EPHA5,LMTK3,0.45783218910148943
EPHA6,EPHA7,0.21341653688210807
EPHA6,EPHA8,0.24009792211205033
EPHA6,EPHA10,0.18447925062340592
EPHA6,EPHB1,0.24447649284405362
EPHA6,EPHB2,0.22530421078797663
EPHA6,EPHB3,0.3592720939230887
EPHA6,EPHB4,0.34775012056501375
EPHA6,EPHB6,0.33875236386375646
EPHA6,ROS1,0.3840326108259714
EPHA6,RYK,0.36393985001420415
EPHA6,PTK7,0.346862916162252
EPHA6,SRC,0.4090323029368691
EPHA6,YES1,0.39244799197004276
EPHA6,FYN,0.3948932214929738
EPHA6,LYN,0.384210665020486
EPHA6,LCK,0.37141643524997864
EPHA6,HCK,0.37182534277782014
EPHA6,BLK,0.31602596213642054
EPHA6,FGR,0.3676348255324728
EPHA6,FRK,0.33340976599457794
EPHA6,PTK6,0.3557704504723629
EPHA6,SRMS,0.3233020838945416
EPHA6,PTK2,0.45347151853167106
EPHA6,PTK2B,0.3405630675955613
EPHA6,JAK1,0.36049145224821133
EPHA6,JAK2,0.37709041954606515
EPHA6,JAK3,0.36170837313375226
EPHA6,TYK2,0.3406584468608445
EPHA6,ABL1,0.3929084857470146
EPHA6,ABL2,0.33130312250249305
EPHA6,ZAP70,0.3362823746728504
EPHA6,SYK,0.3959953290817415
EPHA6,BTK,0.35468626040732126
EPHA6,ITK,0.33824904101413256
EPHA6,TEC,0.36295504736333994
EPHA6,BMX,0.33274559386789043
EPHA6,TXK,0.363604269403939
EPHA6,TNK1,0.3780726640445046
EPHA6,TNK2,0.3225606412895442
EPHA6,CSK,0.3810664299664045
EPHA6,MATK,0.31301785855996117
EPHA6,FER,0.33540545288760465
EPHA6,FES,0.351385881916613
EPHA6,LMTK2,0.37472198272243235
EPHA6,LMTK3,0.375859556009102
EPHA7,EPHA8,0.25461478669735027
EPHA7,EPHA10,0.24409611520870586
EPHA7,EPHB1,0.24459335742935356
EPHA7,EPHB2,0.2397210753732766
EPHA7,EPHB3,0.37838895850838866
EPHA7,EPHB4,0.36686698515031374
EPHA7,EPHB6,0.35786922844905644
EPHA7,ROS1,0.40314947541127133
EPHA7,RYK,0.3830567145995041
EPHA7,PTK7,0.365979780747552
EPHA7,SRC,0.4281491675221691
EPHA7,YES1,0.4115648565553427
EPHA7,FYN,0.4140100860782738
EPHA7,LYN,0.403327529605786
EPHA7,LCK,0.39053329983527857
EPHA7,HCK,0.3909422073631201
EPHA7,BLK,0.33514282672172047
EPHA7,FGR,0.3867516901177728
EPHA7,FRK,0.35252663057987793
EPHA7,PTK6,0.3748873150576628
EPHA7,SRMS,0.34241894847984156
EPHA7,PTK2,0.47258838311697104
EPHA7,PTK2B,0.35967993218086125
EPHA7,JAK1,0.37960831683351126
EPHA7,JAK2,0.3962072841313651
EPHA7,JAK3,0.38082523771905225
EPHA7,TYK2,0.3597753114461445
EPHA7,ABL1,0.4120253503323146
EPHA7,ABL2,0.350419987087793
EPHA7,ZAP70,0.3553992392581503
EPHA7,SYK,0.41511219366704144
EPHA7,BTK,0.37380312499262125
EPHA7,ITK,0.35736590559943254
EPHA7,TEC,0.38207191194863993
EPHA7,BMX,0.3518624584531904
EPHA7,TXK,0.3827211339892389
EPHA7,TNK1,0.3971895286298046
EPHA7,TNK2,0.34167750587484413
EPHA7,CSK,0.4001832945517045
EPHA7,MATK,0.3321347231452611
EPHA7,FER,0.3545223174729046
EPHA7,FES,0.37050274650191295
EPHA7,LMTK2,0.39383884730773233
EPHA7,LMTK3,0.39497642059440197
EPHA8,EPHA10,0.2316775004386481
EPHA8,EPHB1,0.2671747426592958
EPHA8,EPHB2,0.2542024606032188
EPHA8,EPHB3,0.3982703437383309
EPHA8,EPHB4,0.386748370380256
EPHA8,EPHB6,0.37775061367899865
EPHA8,ROS1,0.4230308606412136
EPHA8,RYK,0.40293809982944634
EPHA8,PTK7,0.3858611659774942
EPHA8,SRC,0.44803055275211134
EPHA8,YES1,0.43144624178528496
EPHA8,FYN,0.43389147130821604
EPHA8,LYN,0.4232089148357282
EPHA8,LCK,0.41041468506522083
EPHA8,HCK,0.41082359259306234
EPHA8,BLK,0.3550242119516627
EPHA8,FGR,0.406633075347715
EPHA8,FRK,0.3724080158098202
EPHA8,PTK6,0.3947687002876051
EPHA8,SRMS,0.3623003337097838
EPHA8,PTK2,0.4924697683469133
EPHA8,PTK2B,0.3795613174108035
EPHA8,JAK1,0.3994897020634535
EPHA8,JAK2,0.41608866936130734
EPHA8,JAK3,0.4007066229489945
EPHA8,TYK2,0.3796566966760867
EPHA8,ABL1,0.4319067355622568
EPHA8,ABL2,0.37030137231773524
EPHA8,ZAP70,0.3752806244880926
EPHA8,SYK,0.4349935788969837
EPHA8,BTK,0.39368451022256346
EPHA8,ITK,0.3772472908293748
EPHA8,TEC,0.4019532971785822
EPHA8,BMX,0.3717438436831326
EPHA8,TXK,0.40260251921918117
EPHA8,TNK1,0.4170709138597468
EPHA8,TNK2,0.3615588911047864
EPHA8,CSK,0.42006467978164674
EPHA8,MATK,0.35201610837520336
EPHA8,FER,0.37440370270284684
EPHA8,FES,0.3903841317318552
EPHA8,LMTK2,0.41372023253767454
EPHA8,LMTK3,0.4148578058243442
EPHA10,EPHB1,0.24355607117065142
EPHA10,EPHB2,0.2170837891145744
EPHA10,EPHB3,0.3637516722496865
EPHA10,EPHB4,0.35222969889161154
EPHA10,EPHB6,0.34323194219035424
EPHA10,ROS1,0.3885121891525692
EPHA10,RYK,0.3684194283408019
EPHA10,PTK7,0.3513424944888498
EPHA10,SRC,0.41351188126346694
EPHA10,YES1,0.39692757029664055
EPHA10,FYN,0.39937279981957163
EPHA10,LYN,0.3886902433470838
EPHA10,LCK,0.3758960135765764
EPHA10,HCK,0.37630492110441793
EPHA10,BLK,0.3205055404630183
EPHA10,FGR,0.3721144038590706
EPHA10,FRK,0.33788934432117573
EPHA10,PTK6,0.3602500287989607
EPHA10,SRMS,0.3277816622211394
EPHA10,PTK2,0.4579510968582689
EPHA10,PTK2B,0.3450426459221591
EPHA10,JAK1,0.3649710305748091
EPHA10,JAK2,0.38156999787266294
EPHA10,JAK3,0.3661879514603501
EPHA10,TYK2,0.3451380251874423
EPHA10,ABL1,0.3973880640736124
EPHA10,ABL2,0.33578270082909084
EPHA10,ZAP70,0.3407619529994481
EPHA10,SYK,0.40047490740833924
EPHA10,BTK,0.35916583873391905
EPHA10,ITK,0.3427286193407304
EPHA10,TEC,0.3674346256899378
EPHA10,BMX,0.3372251721944882
EPHA10,TXK,0.36808384773053676
EPHA10,TNK1,0.3825522423711024
EPHA10,TNK2,0.32704021961614194
EPHA10,CSK,0.3855460082930023
EPHA10,MATK,0.31749743688655896
EPHA10,FER,0.33988503121420244
EPHA10,FES,0.3558654602432108
EPHA10,LMTK2,0.37920156104903013
EPHA10,LMTK3,0.38033913433569977
EPHB1,EPHB2,0.2589810313352221
EPHB1,EPHB3,0.3966489144703342
EPHB1,EPHB4,0.38512694111225926
EPHB1,EPHB6,0.37612918441100196
EPHB1,ROS1,0.42140943137321685
EPHB1,RYK,0.4013166705614496
EPHB1,PTK7,0.3842397367094975
EPHB1,SRC,0.4464091234841146
EPHB1,YES1,0.42982481251728827
EPHB1,FYN,0.4322700420402193
EPHB1,LYN,0.4215874855677315
EPHB1,LCK,0.40879325579722414
EPHB1,HCK,0.40920216332506565
EPHB1,BLK,0.35340278268366604
EPHB1,FGR,0.4050116460797183
EPHB1,FRK,0.37078658654182345
EPHB1,PTK6,0.3931472710196084
EPHB1,SRMS,0.36067890444178713
EPHB1,PTK2,0.49084833907891656
EPHB1,PTK2B,0.37793988814280677
EPHB1,JAK1,0.3978682727954568
EPHB1,JAK2,0.4144672400933106
EPHB1,JAK3,0.39908519368099776
EPHB1,TYK2,0.37803526740809
EPHB1,ABL1,0.4302853062942601
EPHB1,ABL2,0.3686799430497385
EPHB1,ZAP70,0.37365919522009583
EPHB1,SYK,0.43337214962898696
EPHB1,BTK,0.39206308095456677
EPHB1,ITK,0.37562586156137806
EPHB1,TEC,0.40033186791058545
EPHB1,BMX,0.37012241441513594
EPHB1,TXK,0.4009810899511844
EPHB1,TNK1,0.41544948459175013
EPHB1,TNK2,0.35993746183678965
EPHB1,CSK,0.41844325051365
EPHB1,MATK,0.3503946791072067
EPHB1,FER,0.37278227343485015
EPHB1,FES,0.38876270246385847
EPHB1,LMTK2,0.41209880326967785
EPHB1,LMTK3,0.4132363765563475
EPHB2,EPHB3,0.38337663241425723
EPHB2,EPHB4,0.3718546590561823
EPHB2,EPHB6,0.36285690235492496
EPHB2,ROS1,0.4081371493171399
EPHB2,RYK,0.38804438850537265
EPHB2,PTK7,0.3709674546534205
EPHB2,SRC,0.43313684142803766
EPHB2,YES1,0.41655253046121127
EPHB2,FYN,0.41899775998414235
EPHB2,LYN,0.4083152035116545
EPHB2,LCK,0.39552097374114714
EPHB2,HCK,0.39592988126898865
EPHB2,BLK,0.34013050062758904
EPHB2,FGR,0.3917393640236413
EPHB2,FRK,0.3575143044857465
EPHB2,PTK6,0.3798749889635314
EPHB2,SRMS,0.34740662238571013
EPHB2,PTK2,0.4775760570228396
EPHB2,PTK2B,0.3646676060867298
EPHB2,JAK1,0.38459599073937983
EPHB2,JAK2,0.40119495803723365
EPHB2,JAK3,0.3858129116249208
EPHB2,TYK2,0.364762985352013
EPHB2,ABL1,0.4170130242381831
EPHB2,ABL2,0.35540766099366156
EPHB2,ZAP70,0.3603869131640189
EPHB2,SYK,0.42009986757291
EPHB2,BTK,0.37879079889848977
EPHB2,ITK,0.3623535795053011
EPHB2,TEC,0.3870595858545085
EPHB2,BMX,0.35685013235905894
EPHB2,TXK,0.3877088078951075
EPHB2,TNK1,0.40217720253567313
EPHB2,TNK2,0.3466651797807127
EPHB2,CSK,0.40517096845757306
EPHB2,MATK,0.3371223970511297
EPHB2,FER,0.35950999137877315
EPHB2,FES,0.3754904204077815
EPHB2,LMTK2,0.39882652121360085
EPHB2,LMTK3,0.3999640945002705
EPHB3,EPHB4,0.23912254219129436
EPHB3,EPHB6,0.20862478549003702
EPHB3,ROS1,0.40850503245225195
EPHB3,RYK,0.23991227164048468
EPHB3,PTK7,0.1713353377885326
EPHB3,SRC,0.2883047245631497
EPHB3,YES1,0.21692041359632333
EPHB3,FYN,0.2984656431192544
EPHB3,LYN,0.2522830866467666
EPHB3,LCK,0.19588885687625918
EPHB3,HCK,0.19629776440410068
EPHB3,BLK,0.1404983837627011
EPHB3,FGR,0.19210724715875335
EPHB3,FRK,0.15788218762085854
EPHB3,PTK6,0.3802428720986435
EPHB3,SRMS,0.34777450552082223
EPHB3,PTK2,0.27794394015795165
EPHB3,PTK2B,0.16503548922184186
EPHB3,JAK1,0.18496387387449187
EPHB3,JAK2,0.20156284117234569
EPHB3,JAK3,0.18618079476003285
EPHB3,TYK2,0.16513086848712508
EPHB3,ABL1,0.3116809073732951
EPHB3,ABL2,0.1557755441287736
EPHB3,ZAP70,0.16075479629913092
EPHB3,SYK,0.26096775070802203
EPHB3,BTK,0.17915868203360183
EPHB3,ITK,0.16272146264041315
EPHB3,TEC,0.18742746898962054
EPHB3,BMX,0.15721801549417103
EPHB3,TXK,0.2296766910302195
EPHB3,TNK1,0.4025450856707852
EPHB3,TNK2,0.14703306291582474
EPHB3,CSK,0.2055388515926851
EPHB3,MATK,0.1374902801862417
EPHB3,FER,0.1598778745138852
EPHB3,FES,0.17585830354289356
EPHB3,LMTK2,0.39919440434871295
EPHB3,LMTK3,0.4003319776353826
EPHB4,EPHB6,0.23310281213196207
EPHB4,ROS1,0.396983059094177
EPHB4,RYK,0.17689029828240976
EPHB4,PTK7,0.15981336443045766
EPHB4,SRC,0.2907827512050748
EPHB4,YES1,0.20539844023824838
EPHB4,FYN,0.2752436697611795
EPHB4,LYN,0.19716111328869163
EPHB4,LCK,0.18436688351818425
EPHB4,HCK,0.18477579104602576
EPHB4,BLK,0.12897641040462615
EPHB4,FGR,0.1805852738006784
EPHB4,FRK,0.1463602142627836
EPHB4,PTK6,0.3687208987405685
EPHB4,SRMS,0.33625253216274725
EPHB4,PTK2,0.3250219667998767
EPHB4,PTK2B,0.15351351586376694
EPHB4,JAK1,0.17344190051641695
EPHB4,JAK2,0.19004086781427076
EPHB4,JAK3,0.17465882140195793
EPHB4,TYK2,0.15360889512905013
EPHB4,ABL1,0.3005589340152202
EPHB4,ABL2,0.14425357077069867
EPHB4,ZAP70,0.149232822941056
EPHB4,SYK,0.20894577734994713
EPHB4,BTK,0.16763670867552688
EPHB4,ITK,0.15119948928233823
EPHB4,TEC,0.17590549563154562
EPHB4,BMX,0.14569604213609608
EPHB4,TXK,0.1765547176721446
EPHB4,TNK1,0.39102311231271025
EPHB4,TNK2,0.13551108955774982
EPHB4,CSK,0.19401687823461014
EPHB4,MATK,0.1259683068281668
EPHB4,FER,0.14835590115581027
EPHB4,FES,0.16433633018481864
EPHB4,LMTK2,0.387672430990638
EPHB4,LMTK3,0.3888100042773076
EPHB6,ROS1,0.38798530239291973
EPHB6,RYK,0.16789254158115244
EPHB6,PTK7,0.19951560772920032
EPHB6,SRC,0.26668499450381744
EPHB6,YES1,0.19640068353699108
EPHB6,FYN,0.2516459130599221
EPHB6,LYN,0.18816335658743433
EPHB6,LCK,0.17536912681692696
EPHB6,HCK,0.17577803434476846
EPHB6,BLK,0.11997865370336885
EPHB6,FGR,0.1715875170994211
EPHB6,FRK,0.13736245756152626
EPHB6,PTK6,0.3597231420393112
EPHB6,SRMS,0.32725477546148996
EPHB6,PTK2,0.2574242100986194
EPHB6,PTK2B,0.14451575916250964
EPHB6,JAK1,0.16444414381515965
EPHB6,JAK2,0.18104311111301347
EPHB6,JAK3,0.1656610647007006
EPHB6,TYK2,0.14461113842779283
EPHB6,ABL1,0.2875611773139629
EPHB6,ABL2,0.13525581406944137
EPHB6,ZAP70,0.14023506623979867
EPHB6,SYK,0.1999480206486898
EPHB6,BTK,0.15863895197426958
EPHB6,ITK,0.1422017325810809
EPHB6,TEC,0.1669077389302883
EPHB6,BMX,0.13669828543483875
EPHB6,TXK,0.1675569609708873
EPHB6,TNK1,0.38202535561145295
EPHB6,TNK2,0.1265133328564925
EPHB6,CSK,0.18501912153335281
EPHB6,MATK,0.11697055012690948
EPHB6,FER,0.13935814445455297
EPHB6,FES,0.15533857348356134
EPHB6,LMTK2,0.3786746742893807
EPHB6,LMTK3,0.3798122475760503
ROS1,RYK,0.41317278854336736
ROS1,PTK7,0.3960958546914153
ROS1,SRC,0.45826524146603237
ROS1,YES1,0.44168093049920604
ROS1,FYN,0.44412616002213706
ROS1,LYN,0.4334436035496493
ROS1,LCK,0.4206493737791419
ROS1,HCK,0.4210582813069834
ROS1,BLK,0.3652589006655838
ROS1,FGR,0.41686776406163606
ROS1,FRK,0.3826427045237412
ROS1,PTK6,0.40500338900152616
ROS1,SRMS,0.3725350224237049
ROS1,PTK2,0.5027044570608343
ROS1,PTK2B,0.38979600612472454
ROS1,JAK1,0.40972439077737455
ROS1,JAK2,0.42632335807522836
ROS1,JAK3,0.41094131166291553
ROS1,TYK2,0.3898913853900078
ROS1,ABL1,0.44214142427617786
ROS1,ABL2,0.38053606103165627
ROS1,ZAP70,0.3855153132020136
ROS1,SYK,0.4452282676109047
ROS1,BTK,0.40391919893648454
ROS1,ITK,0.38748197954329583
ROS1,TEC,0.4121879858925032
ROS1,BMX,0.3819785323970537
ROS1,TXK,0.4128372079331022
ROS1,TNK1,0.4273056025736679
ROS1,TNK2,0.3717935798187074
ROS1,CSK,0.43029936849556777
ROS1,MATK,0.36225079708912444
ROS1,FER,0.3846383914167679
ROS1,FES,0.40061882044577624
ROS1,LMTK2,0.4239549212515956
ROS1,LMTK3,0.42509249453826525
RYK,PTK7,0.23690309387964803
RYK,SRC,0.2858724806542651
RYK,YES1,0.22158816968743875
RYK,FYN,0.2240333992103698
RYK,LYN,0.213350842737882
RYK,LCK,0.2005566129673746
RYK,HCK,0.2009655204952161
RYK,BLK,0.14516613985381652
RYK,FGR,0.19677500324986877
RYK,FRK,0.16254994371197395
RYK,PTK6,0.38491062818975885
RYK,SRMS,0.3524422616119376
RYK,PTK2,0.28261169624906707
RYK,PTK2B,0.16970324531295727
RYK,JAK1,0.18963162996560728
RYK,JAK2,0.2062305972634611
RYK,JAK3,0.19084855085114827
RYK,TYK2,0.1697986245782405
RYK,ABL1,0.22204866346441057
RYK,ABL2,0.160443300219889
RYK,ZAP70,0.16542255239024634
RYK,SYK,0.22513550679913746
RYK,BTK,0.18382643812471725
RYK,ITK,0.16738921873152857
RYK,TEC,0.19209522508073595
RYK,BMX,0.16188577158528644
RYK,TXK,0.19274444712133493
RYK,TNK1,0.40721284176190065
RYK,TNK2,0.15170081900694016
RYK,CSK,0.2102066076838005
RYK,MATK,0.14215803627735712
RYK,FER,0.1645456306050006
RYK,FES,0.18052605963400897
RYK,LMTK2,0.40386216043982837
RYK,LMTK3,0.404999733726498
PTK7,SRC,0.22109554680231303
PTK7,YES1,0.20451123583548664
PTK7,FYN,0.20695646535841772
PTK7,LYN,0.19627390888592988
PTK7,LCK,0.1834796791154225
PTK7,HCK,0.18388858664326402
PTK7,BLK,0.1280892060018644
PTK7,FGR,0.17969806939791666
PTK7,FRK,0.14547300986002185
PTK7,PTK6,0.36783369433780677
PTK7,SRMS,0.3353653277599855
PTK7,PTK2,0.265534762397115
PTK7,PTK2B,0.1526263114610052
PTK7,JAK1,0.1725546961136552
PTK7,JAK2,0.18915366341150902
PTK7,JAK3,0.1737716169991962
PTK7,TYK2,0.15272169072628838
PTK7,ABL1,0.20497172961245846
PTK7,ABL2,0.14336636636793693
PTK7,ZAP70,0.14834561853829425
PTK7,SYK,0.20805857294718538
PTK7,BTK,0.16674950427276514
PTK7,ITK,0.15031228487957649
PTK7,TEC,0.17501829122878387
PTK7,BMX,0.14480883773333433
PTK7,TXK,0.17566751326938285
PTK7,TNK1,0.3901359079099485
PTK7,TNK2,0.13462388515498808
PTK7,CSK,0.1931296738318484
PTK7,MATK,0.12508110242540504
PTK7,FER,0.14746869675304852
PTK7,FES,0.1634491257820569
PTK7,LMTK2,0.3867852265878763
PTK7,LMTK3,0.3879227998745459
SRC,YES1,0.3639806226101037
SRC,FYN,0.3690258521330348
SRC,LYN,0.357343295660547
SRC,LCK,0.3332490658900396
SRC,HCK,0.3336579734178811
SRC,BLK,0.19025859277648152
SRC,FGR,0.2867674561725338
SRC,FRK,0.20764239663463896
SRC,PTK6,0.4300030811124239
SRC,SRMS,0.39753471453460265
SRC,PTK2,0.42760414917173206
SRC,PTK2B,0.31469569823562227
SRC,JAK1,0.2347240828882723
SRC,JAK2,0.3430230501861261
SRC,JAK3,0.23594100377381327
SRC,TYK2,0.2672910775009055
SRC,ABL1,0.3351411163870756
SRC,ABL2,0.205535753142554
SRC,ZAP70,0.27341500531291135
SRC,SYK,0.37012795972180246
SRC,BTK,0.22891889104738225
SRC,ITK,0.30638167165419355
SRC,TEC,0.23718767800340096
SRC,BMX,0.24967822450795146
SRC,TXK,0.23783690004399993
SRC,TNK1,0.45230529468456565
SRC,TNK2,0.27539327192960517
SRC,CSK,0.3550990606064655
SRC,MATK,0.25105048920002215
SRC,FER,0.2096380835276656
SRC,FES,0.22561851255667398
SRC,LMTK2,0.44895461336249337
SRC,LMTK3,0.450092186649163
YES1,FYN,0.3519415411662084
YES1,LYN,0.3241589846937206
YES1,LCK,0.3099647549232133
YES1,HCK,0.2983736624510548
YES1,BLK,0.17367428180965516
YES1,FGR,0.29918314520570743
YES1,FRK,0.19105808566781257
YES1,PTK6,0.4134187701455975
YES1,SRMS,0.38095040356777626
YES1,PTK2,0.39481983820490574
YES1,PTK2B,0.19821138726879595
YES1,JAK1,0.21813977192144596
YES1,JAK2,0.29073873921929977
YES1,JAK3,0.2193566928069869
YES1,TYK2,0.19830676653407914
YES1,ABL1,0.2505568054202492
YES1,ABL2,0.18895144217572768
YES1,ZAP70,0.19393069434608498
YES1,SYK,0.31254364875497614
YES1,BTK,0.2123345800805559
YES1,ITK,0.1958973606873672
YES1,TEC,0.2206033670365746
YES1,BMX,0.19039391354112506
YES1,TXK,0.2212525890771736
YES1,TNK1,0.43572098371773926
YES1,TNK2,0.1802089609627788
YES1,CSK,0.2901147496396391
YES1,MATK,0.2192661782331958
YES1,FER,0.28445377256083926
YES1,FES,0.20903420158984765
YES1,LMTK2,0.432370302395667
YES1,LMTK3,0.4335078756823366
FYN,LYN,0.3439042142166517
FYN,LCK,0.3313099844461443
FYN,HCK,0.3129188919739858
FYN,BLK,0.2172195113325862
FYN,FGR,0.2690283747286385
FYN,FRK,0.25100331519074365
FYN,PTK6,0.4158639996685286
FYN,SRMS,0.38339563309070734
FYN,PTK2,0.41336506772783677
FYN,PTK2B,0.29255661679172695
FYN,JAK1,0.279385001444377
FYN,JAK2,0.3148839687422308
FYN,JAK3,0.22180192232991797
FYN,TYK2,0.2545519960570102
FYN,ABL1,0.3479020349431803
FYN,ABL2,0.1913966716986587
FYN,ZAP70,0.29567592386901603
FYN,SYK,0.35438887827790716
FYN,BTK,0.302379809603487
FYN,ITK,0.2758425902102983
FYN,TEC,0.22304859655950565
FYN,BMX,0.19283914306405614
FYN,TXK,0.2750978186001046
FYN,TNK1,0.4381662132406703
FYN,TNK2,0.18265419048570986
FYN,CSK,0.3296599791625702
FYN,MATK,0.17311140775612682
FYN,FER,0.1954990020837703
FYN,FES,0.27317943111277865
FYN,LMTK2,0.43481553191859806
FYN,LMTK3,0.4359531052052677
LYN,LCK,0.31132742797365653
LYN,HCK,0.31983633550149804
LYN,BLK,0.21423695486009842
LYN,FGR,0.2913458182561507
LYN,FRK,0.22582075871825583
LYN,PTK6,0.40518144319604077
LYN,SRMS,0.3727130766182195
LYN,PTK2,0.3998825112553489
LYN,PTK2B,0.2889740603192392
LYN,JAK1,0.2935024449718892
LYN,JAK2,0.31960141226974303
LYN,JAK3,0.21111936585743016
LYN,TYK2,0.2706694395845224
LYN,ABL1,0.2890194784706925
LYN,ABL2,0.18071411522617092
LYN,ZAP70,0.26449336739652823
LYN,SYK,0.34530632180541937
LYN,BTK,0.30379725313099915
LYN,ITK,0.2792600337378105
LYN,TEC,0.28956604008701786
LYN,BMX,0.1821565865915683
LYN,TXK,0.28551526212761685
LYN,TNK1,0.4274836567681825
LYN,TNK2,0.17197163401322205
LYN,CSK,0.32527742269008236
LYN,MATK,0.22752885128363903
LYN,FER,0.18481644561128252
LYN,FES,0.2007968746402909
LYN,LMTK2,0.4241329754461102
LYN,LMTK3,0.42527054873277986
LCK,HCK,0.29574210573099063
LCK,BLK,0.20924272508959102
LCK,FGR,0.2535515884856433
LCK,FRK,0.21242652894774844
LCK,PTK6,0.3923872134255334
LCK,SRMS,0.35991884684771214
LCK,PTK2,0.3473882814848416
LCK,PTK2B,0.2468798305487318
LCK,JAK1,0.2640082152013818
LCK,JAK2,0.27430718249923564
LCK,JAK3,0.28352513608692276
LCK,TYK2,0.177275209814015
LCK,ABL1,0.2744252487001851
LCK,ABL2,0.16791988545566353
LCK,ZAP70,0.2727991376260208
LCK,SYK,0.33131209203491196
LCK,BTK,0.26650302336049175
LCK,ITK,0.26656580396730306
LCK,TEC,0.19957181031651045
LCK,BMX,0.16936235682106093
LCK,TXK,0.2521210323571095
LCK,TNK1,0.41468942699767514
LCK,TNK2,0.15917740424271468
LCK,CSK,0.308883192919575
LCK,MATK,0.19633462151313164
LCK,FER,0.17202221584077512
LCK,FES,0.1880026448697835
LCK,LMTK2,0.41133874567560286
LCK,LMTK3,0.4124763189622725
HCK,BLK,0.15305163261743254
HCK,FGR,0.2712604960134848
HCK,FRK,0.17043543647558995
HCK,PTK6,0.3927961209533749
HCK,SRMS,0.36032775437555364
HCK,PTK2,0.3855971890126831
HCK,PTK2B,0.2705887380765733
HCK,JAK1,0.2539171227292233
HCK,JAK2,0.29831609002707715
HCK,JAK3,0.19873404361476427
HCK,TYK2,0.2599841173418565
HCK,ABL1,0.28663415622802657
HCK,ABL2,0.16832879298350503
HCK,ZAP70,0.23440804515386232
HCK,SYK,0.3264209995627535
HCK,BTK,0.2676119308883333
HCK,ITK,0.2698747114951446
HCK,TEC,0.19998071784435195
HCK,BMX,0.16977126434890244
HCK,TXK,0.20062993988495095
HCK,TNK1,0.41509833452551664
HCK,TNK2,0.2426863117705562
HCK,CSK,0.2669921004474165
HCK,MATK,0.21554352904097315
HCK,FER,0.17243112336861663
HCK,FES,0.228711552397625
HCK,LMTK2,0.41174765320344436
HCK,LMTK3,0.412885226490114
BLK,FGR,0.14886111537208518
BLK,FRK,0.15653605583419036
BLK,PTK6,0.3369967403119753
BLK,SRMS,0.30452837373415403
BLK,PTK2,0.23469780837128348
BLK,PTK2B,0.1217893574351737
BLK,JAK1,0.14171774208782373
BLK,JAK2,0.15831670938567755
BLK,JAK3,0.14293466297336468
BLK,TYK2,0.12188473670045691
BLK,ABL1,0.21703477558662698
BLK,ABL2,0.11252941234210544
BLK,ZAP70,0.11750866451246275
BLK,SYK,0.17722161892135388
BLK,BTK,0.13591255024693366
BLK,ITK,0.11947533085374498
BLK,TEC,0.14418133720295237
BLK,BMX,0.11397188370750284
BLK,TXK,0.14483055924355137
BLK,TNK1,0.35929895388411703
BLK,TNK2,0.10378693112915657
BLK,CSK,0.2051927198060169
BLK,MATK,0.13644414839957356
BLK,FER,0.11663174272721703
BLK,FES,0.13261217175622542
BLK,LMTK2,0.35594827256204475
BLK,LMTK3,0.3570858458487144
FGR,FRK,0.1662449192302426
FGR,PTK6,0.38860560370802755
FGR,SRMS,0.3561372371302063
FGR,PTK2,0.3807066717673357
FGR,PTK2B,0.26829822083122595
FGR,JAK1,0.19332660548387598
FGR,JAK2,0.2099255727817298
FGR,JAK3,0.19454352636941694
FGR,TYK2,0.17349360009650916
FGR,ABL1,0.28164363898267925
FGR,ABL2,0.1641382757381577
