trial,spearman_rho,top10_overlap,top20_overlap
729,0.9490490257721433,0.5,0.5
730,0.9252896469369513,0.2,0.25
731,0.9798498350384006,0.7,0.65
732,0.9491138366813618,0.4,0.35
733,0.8862086587778948,0.2,0.15
734,0.859722693569676,0.1,0.3
735,0.9627404846402194,0.6,0.55
736,0.9263790375566531,0.2,0.15
737,0.9387305301854828,0.5,0.4
738,0.9916871935490076,0.8,0.8
739,0.9608400938983719,0.6,0.45
740,0.9541237790296787,0.5,0.5
741,0.9636412603759337,0.6,0.6
742,0.9355423929512235,0.4,0.45
743,0.9815141446144381,0.7,0.6
744,0.9872118255733844,0.7,0.7
745,0.9679839831971186,0.7,0.6
746,0.9710553651165207,0.7,0.65
747,0.9523147589749934,0.6,0.5
748,0.9624230797521423,0.4,0.45
749,0.9747667797020734,0.6,0.55
750,0.8644955921787865,0.3,0.35
751,0.9385422519126457,0.5,0.5
752,0.9124601550793724,0.1,0.1
753,0.9394534865042586,0.3,0.4
754,0.9835236259493134,0.7,0.65
755,0.9367221896299067,0.3,0.4
756,0.8567716549934236,0.5,0.5
757,0.9779325057694022,0.7,0.65
758,0.9786415029993482,0.7,0.65
759,0.9891733357097109,0.7,0.75
760,0.9510297440391065,0.6,0.45
761,0.9479251732315956,0.5,0.45
762,0.950957418407367,0.7,0.8
763,0.9278819887855771,0.2,0.35
764,0.8016696837729335,0.2,0.25
765,0.9309897340491899,0.6,0.5
766,0.9881314352820578,0.7,0.7
767,0.9659363082649502,0.6,0.55
768,0.9265476817979525,0.7,0.65
769,0.9157905293914764,0.6,0.55
770,0.9575920002779714,0.4,0.5
771,0.9019079189138707,0.0,0.05
772,0.8188743457492019,0.6,0.5
773,0.8928769105431078,0.3,0.2
774,0.9475736675044456,0.5,0.45
775,0.8106623371523773,0.2,0.25
776,0.9646190957813411,0.4,0.5
777,0.975517114163639,0.6,0.6
778,0.8663973431883366,0.2,0.15
779,0.9582682589913318,0.4,0.35
780,0.8609663770647015,0.6,0.55
781,0.9273795262200296,0.4,0.4
782,0.9759754660981474,0.7,0.65
783,0.9617726480056581,0.6,0.55
784,0.7924126262573649,0.1,0.15
785,0.8808285698792636,0.3,0.2
786,0.9397593976719673,0.4,0.5
787,0.9562765851708842,0.6,0.5
788,0.9260812792156228,0.5,0.5
789,0.9711521923787795,0.6,0.6
790,0.9424938209951702,0.6,0.55
791,0.891298840855966,0.0,0.05
792,0.9680251465192032,0.6,0.75
793,0.8597984757234647,0.4,0.45
794,0.8423025705691595,0.4,0.45
795,0.9241430230816938,0.3,0.35
796,0.8939193371825325,0.1,0.2
797,0.8747610358306673,0.6,0.5
798,0.9375182529591367,0.4,0.35
799,0.9791188708486918,0.7,0.65
800,0.8976821006596569,0.0,0.1
801,0.963003886601636,0.6,0.6
802,0.9719315178025989,0.7,0.65
803,0.9559954251966797,0.4,0.4
804,0.9719344120607396,0.5,0.45
805,0.8562086592075318,0.3,0.45
806,0.8883674703086036,0.0,0.05
807,0.8821553096539494,0.2,0.25
808,0.9393031165871903,0.4,0.4
809,0.9385838202141837,0.5,0.5
810,0.8932237427550639,0.6,0.45
811,0.963249831109278,0.6,0.6
812,0.9407422390941496,0.4,0.5
813,0.979690431165466,0.8,0.75
814,0.9613930195563365,0.5,0.55
815,0.8287492222101545,0.4,0.45
816,0.9232570005158315,0.2,0.25
817,0.9884506788291563,0.7,0.75
818,0.9893870568914184,0.8,0.75
819,0.9218983163055818,0.1,0.15
820,0.9748797798038544,0.7,0.65
821,0.8948770272885224,0.4,0.5
822,0.9310956873590452,0.3,0.25
823,0.8791156302658711,0.4,0.45
824,0.9083781601970611,0.2,0.25
825,0.7815011639768886,0.3,0.4
826,0.9832529674210974,0.7,0.85
827,0.9741278769809009,0.7,0.65
828,0.9630328760695008,0.7,0.65
829,0.9335356661491055,0.3,0.2
830,0.6900061963163939,0.6,0.6
831,0.9784366091742106,0.6,0.5
832,0.9755853328404614,0.5,0.5
833,0.9672470280014023,0.6,0.55
834,0.9814108989508812,0.8,0.65
835,0.957366215079645,0.5,0.5
836,0.9035779607797985,0.1,0.3
837,0.90531259294575,0.1,0.1
838,0.9465990861313609,0.3,0.45
839,0.8957096629896419,0.7,0.65
840,0.9975203687152618,0.9,0.95
841,0.9690318647304517,0.6,0.65
842,0.8546100229900373,0.0,0.15
843,0.9439876945573458,0.7,0.6
844,0.884636499773345,0.2,0.15
845,0.9901916825099468,0.8,0.7
846,0.990396258777395,0.8,0.8
847,0.9460045484609763,0.5,0.45
848,0.9702102592985371,0.5,0.5
849,0.9789223683920965,0.7,0.7
850,0.9914799186015957,0.8,0.7
851,0.7108350145631304,0.0,0.15
852,0.9608180369016645,0.7,0.65
853,0.980715857073792,0.7,0.65
854,0.896624711449104,0.1,0.15
855,0.9791339785623641,0.7,0.65
856,0.9604865619663646,0.5,0.5
857,0.7748698069980192,0.7,0.65
858,0.9546173221469267,0.6,0.45
859,0.9933334714522483,0.8,0.75
860,0.9307351601915375,0.3,0.35
861,0.6409311930176701,0.1,0.15
862,0.9794255691858725,0.7,0.65
863,0.9784380747963463,0.7,0.65
864,0.9695442139876613,0.6,0.55
865,0.7845371849135866,0.2,0.35
866,0.9513910240051366,0.7,0.6
867,0.9530946677709679,0.5,0.5
868,0.9271365417236499,0.2,0.2
869,0.8097569977390696,0.0,0.1
870,0.9460096915879534,0.7,0.65
871,0.9536444468058285,0.4,0.45
872,0.925172839131676,0.4,0.45
873,0.9739012063570172,0.7,0.6
874,0.9972748900834302,0.9,0.95
875,0.9030482547532815,0.1,0.15
876,0.8621689598151873,0.1,0.2
877,0.9508406274139697,0.7,0.65
878,0.8979975798405458,0.2,0.3
879,0.932285797751083,0.7,0.65
880,0.9668998898132725,0.6,0.55
881,0.9730358885525013,0.7,0.65
882,0.6515581932843681,0.2,0.3
883,0.9744652450397205,0.7,0.65
884,0.7008827304266169,0.0,0.1
885,0.9557523282475181,0.4,0.5
886,0.830668319528288,0.8,0.85
887,0.925137498510024,0.4,0.45
888,0.9267843392375695,0.1,0.2
889,0.888157881486428,0.0,0.1
890,0.9460109974972514,0.6,0.55
891,0.9268106444089661,0.2,0.15
892,0.9523759019061009,0.4,0.4
893,0.9639997775900664,0.6,0.6
894,0.8252749427083432,0.3,0.45
895,0.9693843866422078,0.7,0.65
896,0.969036965640936,0.7,0.55
897,0.9803432190032066,0.7,0.65
898,0.9680464985378402,0.6,0.6
899,0.8574546349086786,0.6,0.55
900,0.8589580581777679,0.2,0.35
901,0.9545844254118921,0.5,0.5
902,0.9433772767609092,0.5,0.45
903,0.9686953060701426,0.7,0.55
904,0.9564393966246245,0.4,0.5
905,0.9500884952022852,0.4,0.45
906,0.8823779809189336,0.5,0.4
907,0.9518982262125975,0.5,0.5
908,0.9861803234788701,0.7,0.7
909,0.9897003583737529,0.7,0.65
910,0.9351811421257813,0.2,0.2
911,0.9695189944899651,0.6,0.65
912,0.9139777688808076,0.3,0.3
913,0.9615623627981494,0.6,0.55
914,0.9576326502773911,0.6,0.5
915,0.9407367143375491,0.5,0.4
916,0.954507762502512,0.6,0.45
917,0.9651940726452555,0.5,0.55
918,0.953170714431632,0.5,0.5
919,0.9843141034387873,0.7,0.65
920,0.865629481223506,0.6,0.5
921,0.9968991745052374,0.8,0.95
922,0.9799956855491533,0.6,0.5
923,0.9546583918828924,0.6,0.5
924,0.9481481551427194,0.5,0.45
925,0.9572742649430989,0.5,0.5
926,0.9892820883839974,0.7,0.75
927,0.9459305126876804,0.5,0.5
928,0.941919811374618,0.5,0.5
929,0.8650700489952847,0.2,0.35
930,0.911786669205036,0.2,0.4
931,0.936435882792752,0.5,0.5
932,0.9724001063026233,0.7,0.65
933,0.9454982552157016,0.4,0.45
934,0.9330998701504741,0.3,0.2
935,0.9486449496771093,0.4,0.3
936,0.9383406668518327,0.4,0.4
937,0.9940994870993133,0.8,0.8
938,0.9693554774977585,0.7,0.65
939,0.5930550822622828,0.3,0.35
940,0.9613834072718781,0.5,0.55
941,0.9387502708790442,0.4,0.4
942,0.9750586406232152,0.6,0.5
943,0.8514366690002114,0.4,0.35
944,0.7927787577576938,0.5,0.45
945,0.8958921518122045,0.4,0.4
946,0.9524638246639514,0.4,0.4
947,0.7711626009858438,0.1,0.25
948,0.9438477842433706,0.5,0.4
949,0.982932841810817,0.7,0.65
950,0.9214675425752069,0.3,0.35
951,0.9677850045377407,0.7,0.65
952,0.857330606028346,0.7,0.65
953,0.9595513280457774,0.4,0.25
954,0.9658607625982407,0.6,0.6
955,0.8964330407261516,0.6,0.6
956,0.8460383382803124,0.2,0.35
957,0.971991018773654,0.5,0.5
958,0.8356286143470536,0.3,0.3
959,0.9322157518099561,0.5,0.4
960,0.9758614873582871,0.6,0.35
961,0.9404130950322899,0.3,0.3
962,0.8114310641817135,0.5,0.4
963,0.9651491963265877,0.4,0.35
964,0.8593577704697541,0.2,0.2
965,0.9303982154184379,0.2,0.35
966,0.929563993236462,0.2,0.3
967,0.9738449758565653,0.6,0.55
968,0.9479980489853322,0.5,0.45
969,0.8280519116635728,0.3,0.3
970,0.9468270150308891,0.3,0.15
971,0.9404110155898204,0.5,0.5
972,0.9771887412028325,0.7,0.65
973,0.9554821079489135,0.4,0.4
974,0.8959984852572938,0.6,0.65
975,0.8615726890270132,0.6,0.55
976,0.9704110635410316,0.7,0.65
977,0.7631758487603933,0.1,0.25
978,0.8829304711492665,0.6,0.55
979,0.7890479420785086,0.0,0.15
980,0.9352093767403387,0.3,0.2
981,0.7307030678114502,0.1,0.15
982,0.9849506026218485,0.7,0.65
983,0.9723173866341139,0.5,0.3
984,0.7694532630370448,0.7,0.5
985,0.9354163195597675,0.4,0.45
986,0.8767278295665492,0.0,0.1
987,0.9581710685925152,0.6,0.5
988,0.8803007006437816,0.4,0.4
989,0.928008629858103,0.4,0.4
990,0.9313672864184177,0.3,0.35
991,0.869905330318082,0.0,0.1
992,0.9860628431984881,0.7,0.7
993,0.8446276246710427,0.1,0.2
994,0.9763127962368429,0.5,0.45
995,0.9676019228162924,0.6,0.65
996,0.9162490884856775,0.2,0.25
997,0.8507250225919414,0.6,0.6
998,0.9971223831899111,0.9,0.95
999,0.9505771096373957,0.7,0.65
